Station,Date,Amount.mm.,SofG,Deficit.mm.,Runoff.mm.,Period.Hrs.,Freq
Ashburton Aero Aws,2022-03-29,0.2,NA,81.7,0,24,D
Ashburton Aero Aws,2022-03-30,0.2,NA,83.7,0,24,D
Ashburton Aero Aws,2022-03-31,0,NA,85.8,0,24,D
Ashburton Aero Aws,2022-04-01,2,NA,85.8,0,24,D
Ashburton Aero Aws,2022-04-02,1,NA,86,0,24,D
Ashburton Aero Aws,2022-04-03,0.8,NA,86.3,0,24,D
Ashburton Aero Aws,2022-04-04,0.2,NA,87.3,0,24,D
Ashburton Aero Aws,2022-04-05,0,NA,88.4,0,24,D
Ashburton Aero Aws,2022-04-06,1.8,NA,87.7,0,24,D
Ashburton Aero Aws,2022-04-07,2,NA,86.8,0,24,D
Ashburton Aero Aws,2022-04-08,0.2,NA,87.7,0,24,D
Ashburton Aero Aws,2022-04-09,0,NA,88.8,0,24,D
Ashburton Aero Aws,2022-04-10,0.2,NA,89.7,0,24,D
Ashburton Aero Aws,2022-04-11,0.2,NA,90.6,0,24,D
Ashburton Aero Aws,2022-04-12,0,NA,91.7,0,24,D
Ashburton Aero Aws,2022-04-13,4.6,NA,88.1,0,24,D
Ashburton Aero Aws,2022-04-14,0.2,NA,89,0,24,D
Ashburton Aero Aws,2022-04-15,0,NA,90.1,0,24,D
Ashburton Aero Aws,2022-04-16,0.2,NA,91,0,24,D
Ashburton Aero Aws,2022-04-17,0,NA,92,0,24,D
Ashburton Aero Aws,2022-04-18,0,NA,93.1,0,24,D
Ashburton Aero Aws,2022-04-19,0,NA,94.1,0,24,D
Ashburton Aero Aws,2022-04-20,0,NA,95.1,0,24,D
Ashburton Aero Aws,2022-04-21,0.4,NA,95.7,0,24,D
Ashburton Aero Aws,2022-04-22,3,NA,93.6,0,24,D
Ashburton Aero Aws,2022-04-23,0,NA,94.6,0,24,D
Ashburton Aero Aws,2022-04-24,0,NA,95.6,0,24,D
Ashburton Aero Aws,2022-04-25,2.8,NA,93.8,0,24,D
Ashburton Aero Aws,2022-04-26,0,NA,94.8,0,24,D
Ashburton Aero Aws,2022-04-27,0.2,NA,95.6,0,24,D
Ashburton Aero Aws,2022-04-28,0,NA,96.6,0,24,D
Ashburton Aero Aws,2022-04-29,0,NA,97.5,0,24,D
Ashburton Aero Aws,2022-04-30,0.2,NA,98.3,0,24,D
Ashburton Aero Aws,2022-05-01,0,NA,99.2,0,24,D
Ashburton Aero Aws,2022-05-02,0,NA,99.8,0,24,D
Ashburton Aero Aws,2022-05-03,0,NA,100.4,0,24,D
Ashburton Aero Aws,2022-05-04,0.6,NA,100.4,0,24,D
Ashburton Aero Aws,2022-05-05,0,NA,101,0,24,D
Ashburton Aero Aws,2022-05-06,0,NA,101.5,0,24,D
Ashburton Aero Aws,2022-05-07,0.2,NA,101.9,0,24,D
Ashburton Aero Aws,2022-05-08,0,NA,102.5,0,24,D
Ashburton Aero Aws,2022-05-09,5.4,NA,97.6,0,24,D
Ashburton Aero Aws,2022-05-10,16.4,NA,81.9,0,24,D
Ashburton Aero Aws,2022-05-11,0.2,NA,82.5,0,24,D
Ashburton Aero Aws,2022-05-12,0.2,NA,83,0,24,D
Ashburton Aero Aws,2022-05-13,0,NA,83.8,0,24,D
Ashburton Aero Aws,2022-05-14,0,NA,84.6,0,24,D
Ashburton Aero Aws,2022-05-15,1.2,NA,84.2,0,24,D
Ashburton Aero Aws,2022-05-16,0.8,NA,84.2,0,24,D
Ashburton Aero Aws,2022-05-17,0.2,NA,84.7,0,24,D
Ashburton Aero Aws,2022-05-18,0.2,NA,85.3,0,24,D
Ashburton Aero Aws,2022-05-19,0.8,NA,85.3,0,24,D
Ashburton Aero Aws,2022-05-20,0.4,NA,85.6,0,24,D
Ashburton Aero Aws,2022-05-21,0.2,NA,86.2,0,24,D
Ashburton Aero Aws,2022-05-22,0,NA,86.9,0,24,D
Ashburton Aero Aws,2022-05-23,0,NA,87.7,0,24,D
Ashburton Aero Aws,2022-05-24,0.2,NA,88.2,0,24,D
Ashburton Aero Aws,2022-05-25,0,NA,88.9,0,24,D
Ashburton Aero Aws,2022-05-26,2.6,NA,87,0,24,D
Ashburton Aero Aws,2022-05-27,0.2,NA,87.6,0,24,D
Ashburton Aero Aws,2022-05-28,0,NA,88.3,0,24,D
Ashburton Aero Aws,2022-05-29,0,NA,89,0,24,D
Ashburton Aero Aws,2022-05-30,0.4,NA,89.3,0,24,D
Ashburton Aero Aws,2022-05-31,0.2,NA,89.9,0,24,D
Ashburton Aero Aws,2022-06-01,0,NA,90.6,0,24,D
Ashburton Aero Aws,2022-06-02,0.2,NA,91,0,24,D
Ashburton Aero Aws,2022-06-03,2.8,NA,88.8,0,24,D
Ashburton Aero Aws,2022-06-04,0.2,NA,89.2,0,24,D
Ashburton Aero Aws,2022-06-05,0,NA,89.8,0,24,D
Ashburton Aero Aws,2022-06-06,0.2,NA,90.2,0,24,D
Ashburton Aero Aws,2022-06-07,0,NA,90.7,0,24,D
Ashburton Aero Aws,2022-06-08,0.4,NA,90.9,0,24,D
Ashburton Aero Aws,2022-06-09,0.8,NA,90.7,0,24,D
Ashburton Aero Aws,2022-06-10,0.4,NA,90.9,0,24,D
Ashburton Aero Aws,2022-06-11,1.6,NA,89.9,0,24,D
Ashburton Aero Aws,2022-06-12,0,NA,90.5,0,24,D
Ashburton Aero Aws,2022-06-13,7.4,NA,83.6,0,24,D
Ashburton Aero Aws,2022-06-14,0.4,NA,83.9,0,24,D
Ashburton Aero Aws,2022-06-15,0,NA,84.5,0,24,D
Ashburton Aero Aws,2022-06-16,0.2,NA,85,0,24,D
Ashburton Aero Aws,2022-06-17,2.4,NA,83.2,0,24,D
Ashburton Aero Aws,2022-06-18,0,NA,83.9,0,24,D
Ashburton Aero Aws,2022-06-19,0.6,NA,83.9,0,24,D
Ashburton Aero Aws,2022-06-20,17.8,NA,66.8,0,24,D
Ashburton Aero Aws,2022-06-21,7.6,NA,59.9,0,24,D
Ashburton Aero Aws,2022-06-22,0.2,NA,60.5,0,24,D
Ashburton Aero Aws,2022-06-23,0.2,NA,61,0,24,D
Ashburton Aero Aws,2022-06-24,0,NA,61.7,0,24,D
Ashburton Aero Aws,2022-06-25,0.2,NA,62.3,0,24,D
Ashburton Aero Aws,2022-06-26,0.2,NA,62.8,0,24,D
Ashburton Aero Aws,2022-06-27,0,NA,63.5,0,24,D
Ashburton Aero Aws,2022-06-28,13.4,NA,50.9,0,24,D
Ashburton Aero Aws,2022-06-29,0.8,NA,50.8,0,24,D
Ashburton Aero Aws,2022-06-30,0.2,NA,51.4,0,24,D
Ashburton Aero Aws,2022-07-01,3,NA,49.1,0,24,D
Ashburton Aero Aws,2022-07-02,0,NA,49.7,0,24,D
Ashburton Aero Aws,2022-07-03,0,NA,50.3,0,24,D
Ashburton Aero Aws,2022-07-04,0,NA,50.9,0,24,D
Ashburton Aero Aws,2022-07-05,0,NA,51.5,0,24,D
Ashburton Aero Aws,2022-07-06,0,NA,52.1,0,24,D
Ashburton Aero Aws,2022-07-07,0,NA,52.7,0,24,D
Ashburton Aero Aws,2022-07-08,16,NA,37.2,0,24,D
Ashburton Aero Aws,2022-07-09,2.8,NA,35,0,24,D
Ashburton Aero Aws,2022-07-10,15.2,NA,20.4,0,24,D
Ashburton Aero Aws,2022-07-11,0,NA,21,0,24,D
Ashburton Aero Aws,2022-07-12,12.6,NA,9,0,24,D
Ashburton Aero Aws,2022-07-13,31.8,NA,0,22.2,24,D
Ashburton Aero Aws,2022-07-14,0,NA,0.6,0,24,D
Ashburton Aero Aws,2022-07-15,0.6,NA,0.6,0,24,D
Ashburton Aero Aws,2022-07-16,0,NA,1.2,0,24,D
Ashburton Aero Aws,2022-07-17,0.2,NA,1.5,0,24,D
Ashburton Aero Aws,2022-07-18,0,NA,2.1,0,24,D
Ashburton Aero Aws,2022-07-19,2,NA,0.7,0,24,D
Ashburton Aero Aws,2022-07-20,8.8,NA,0,7.5,24,D
Ashburton Aero Aws,2022-07-21,13.4,NA,0,12.8,24,D
Ashburton Aero Aws,2022-07-22,0,NA,0.6,0,24,D
Ashburton Aero Aws,2022-07-23,0,NA,1.2,0,24,D
Ashburton Aero Aws,2022-07-24,0.2,NA,1.6,0,24,D
Ashburton Aero Aws,2022-07-25,0,NA,2.1,0,24,D
Ashburton Aero Aws,2022-07-26,25.4,NA,0,22.7,24,D
Ashburton Aero Aws,2022-07-27,27.6,NA,0,27,24,D
Ashburton Aero Aws,2022-07-28,0,NA,0.6,0,24,D
Ashburton Aero Aws,2022-07-29,1.2,NA,0,0,24,D
Ashburton Aero Aws,2022-07-30,0.2,NA,0.4,0,24,D
Ashburton Aero Aws,2022-07-31,18,NA,0,17,24,D
Ashburton Aero Aws,2022-08-01,0,NA,0.6,0,24,D
Ashburton Aero Aws,2022-08-02,0,NA,1.6,0,24,D
Ashburton Aero Aws,2022-08-03,3.2,NA,0,0.5,24,D
Ashburton Aero Aws,2022-08-04,0,NA,1,0,24,D
Ashburton Aero Aws,2022-08-05,0,NA,2.1,0,24,D
Ashburton Aero Aws,2022-08-06,0.8,NA,2.3,0,24,D
Ashburton Aero Aws,2022-08-07,12,NA,0,8.6,24,D
Ashburton Aero Aws,2022-08-08,12.8,NA,0,11.8,24,D
Ashburton Aero Aws,2022-08-09,5.6,NA,0,4.6,24,D
Ashburton Aero Aws,2022-08-10,0.2,NA,0.8,0,24,D
Ashburton Aero Aws,2022-08-11,2,NA,0,0.1,24,D
Ashburton Aero Aws,2022-08-12,0.8,NA,0.2,0,24,D
Ashburton Aero Aws,2022-08-13,0,NA,1.3,0,24,D
Ashburton Aero Aws,2022-08-14,0,NA,2.3,0,24,D
Ashburton Aero Aws,2022-08-15,0.2,NA,3.2,0,24,D
Ashburton Aero Aws,2022-08-16,0,NA,4.2,0,24,D
Ashburton Aero Aws,2022-08-17,0,NA,5.3,0,24,D
Ashburton Aero Aws,2022-08-18,11.2,NA,0,4.9,24,D
Ashburton Aero Aws,2022-08-19,0.8,NA,0.2,0,24,D
Ashburton Aero Aws,2022-08-20,4.2,NA,0,2.9,24,D
Ashburton Aero Aws,2022-08-21,0.2,NA,0.8,0,24,D
Ashburton Aero Aws,2022-08-22,1,NA,0.9,0,24,D
Ashburton Aero Aws,2022-08-23,0,NA,1.9,0,24,D
Ashburton Aero Aws,2022-08-24,0,NA,3,0,24,D
Ashburton Aero Aws,2022-08-25,0,NA,4,0,24,D
Ashburton Aero Aws,2022-08-26,2.8,NA,2.3,0,24,D
Ashburton Aero Aws,2022-08-27,1.2,NA,2.1,0,24,D
Ashburton Aero Aws,2022-08-28,0,NA,3.2,0,24,D
Ashburton Aero Aws,2022-08-29,0.2,NA,4,0,24,D
Ashburton Aero Aws,2022-08-30,0,NA,5.1,0,24,D
Ashburton Aero Aws,2022-08-31,0.2,NA,5.9,0,24,D
Ashburton Aero Aws,2022-09-01,0,NA,7,0,24,D
Ashburton Aero Aws,2022-09-02,0,NA,8.8,0,24,D
Ashburton Aero Aws,2022-09-03,0,NA,10.6,0,24,D
Ashburton Aero Aws,2022-09-04,0,NA,12.5,0,24,D
Ashburton Aero Aws,2022-09-05,0,NA,14.3,0,24,D
Ashburton Aero Aws,2022-09-06,1.2,NA,14.9,0,24,D
Ashburton Aero Aws,2022-09-07,0,NA,16.7,0,24,D
Ashburton Aero Aws,2022-09-08,0,NA,18.6,0,24,D
Ashburton Aero Aws,2022-09-09,0,NA,20.4,0,24,D
Ashburton Aero Aws,2022-09-10,0.2,NA,22,0,24,D
Ashburton Aero Aws,2022-09-11,0.2,NA,23.6,0,24,D
Ashburton Aero Aws,2022-09-12,0,NA,25.5,0,24,D
Ashburton Aero Aws,2022-09-13,0,NA,27.3,0,24,D
Ashburton Aero Aws,2022-09-14,11.2,NA,17.9,0,24,D
Ashburton Aero Aws,2022-09-15,0,NA,19.7,0,24,D
Ashburton Aero Aws,2022-09-16,0.2,NA,21.4,0,24,D
Ashburton Aero Aws,2022-09-17,0,NA,23.2,0,24,D
Ashburton Aero Aws,2022-09-18,0,NA,25,0,24,D
Ashburton Aero Aws,2022-09-19,0,NA,26.9,0,24,D
Ashburton Aero Aws,2022-09-20,0,NA,28.7,0,24,D
Ashburton Aero Aws,2022-09-21,0,NA,30.5,0,24,D
Ashburton Aero Aws,2022-09-22,0,NA,32.3,0,24,D
Ashburton Aero Aws,2022-09-23,0.2,NA,34,0,24,D
Ashburton Aero Aws,2022-09-24,0.2,NA,35.6,0,24,D
Ashburton Aero Aws,2022-09-25,0,NA,37.4,0,24,D
Ashburton Aero Aws,2022-09-26,0,NA,39.2,0,24,D
Ashburton Aero Aws,2022-09-27,0,NA,41.1,0,24,D
Blenheim Aero Aws,2021-09-13,0,NA,12.2,0,24,D
Blenheim Aero Aws,2021-09-14,3.2,NA,11.4,0,24,D
Blenheim Aero Aws,2021-09-15,0,NA,13.7,0,24,D
Blenheim Aero Aws,2021-09-16,0,NA,16.1,0,24,D
Blenheim Aero Aws,2021-09-17,0,NA,18.5,0,24,D
Blenheim Aero Aws,2021-09-18,0,NA,20.9,0,24,D
Blenheim Aero Aws,2021-09-19,0,NA,23.3,0,24,D
Blenheim Aero Aws,2021-09-20,3,NA,22.7,0,24,D
Blenheim Aero Aws,2021-09-21,0,NA,25,0,24,D
Blenheim Aero Aws,2021-09-22,2.8,NA,24.6,0,24,D
Blenheim Aero Aws,2021-09-23,29.2,NA,0,2.2,24,D
Blenheim Aero Aws,2021-09-24,1.8,NA,0.6,0,24,D
Blenheim Aero Aws,2021-09-25,0,NA,3,0,24,D
Blenheim Aero Aws,2021-09-26,3,NA,2.3,0,24,D
Blenheim Aero Aws,2021-09-27,5.2,NA,0,0.5,24,D
Blenheim Aero Aws,2021-09-28,0,NA,2.4,0,24,D
Blenheim Aero Aws,2021-09-29,0,NA,4.8,0,24,D
Blenheim Aero Aws,2021-09-30,0,NA,7.1,0,24,D
Blenheim Aero Aws,2021-10-01,0.4,NA,9.1,0,24,D
Blenheim Aero Aws,2021-10-02,0,NA,12.3,0,24,D
Blenheim Aero Aws,2021-10-03,0,NA,15.4,0,24,D
Blenheim Aero Aws,2021-10-04,4.2,NA,14.3,0,24,D
Blenheim Aero Aws,2021-10-05,3.6,NA,13.8,0,24,D
Blenheim Aero Aws,2021-10-06,0,NA,17,0,24,D
Blenheim Aero Aws,2021-10-07,17.2,NA,2.9,0,24,D
Blenheim Aero Aws,2021-10-08,0,NA,6,0,24,D
Blenheim Aero Aws,2021-10-09,0,NA,9.2,0,24,D
Blenheim Aero Aws,2021-10-10,4.2,NA,8.1,0,24,D
Blenheim Aero Aws,2021-10-11,0,NA,11.2,0,24,D
Blenheim Aero Aws,2021-10-12,6.2,NA,8.2,0,24,D
Blenheim Aero Aws,2021-10-13,4.4,NA,6.9,0,24,D
Blenheim Aero Aws,2021-10-14,0,NA,10,0,24,D
Blenheim Aero Aws,2021-10-15,0,NA,13.1,0,24,D
Blenheim Aero Aws,2021-10-16,0,NA,16.3,0,24,D
Blenheim Aero Aws,2021-10-17,0.4,NA,19,0,24,D
Blenheim Aero Aws,2021-10-18,14.2,NA,7.9,0,24,D
Blenheim Aero Aws,2021-10-19,0,NA,11.1,0,24,D
Blenheim Aero Aws,2021-10-20,0,NA,14.2,0,24,D
Blenheim Aero Aws,2021-10-21,0,NA,17.3,0,24,D
Blenheim Aero Aws,2021-10-22,0,NA,20.4,0,24,D
Blenheim Aero Aws,2021-10-23,0,NA,23.6,0,24,D
Blenheim Aero Aws,2021-10-24,0,NA,26.7,0,24,D
Blenheim Aero Aws,2021-10-25,0,NA,29.8,0,24,D
Blenheim Aero Aws,2021-10-26,0,NA,33,0,24,D
Blenheim Aero Aws,2021-10-27,0,NA,36.1,0,24,D
Blenheim Aero Aws,2021-10-28,0,NA,39.2,0,24,D
Blenheim Aero Aws,2021-10-29,4,NA,38.3,0,24,D
Blenheim Aero Aws,2021-10-30,19.8,NA,21.7,0,24,D
Blenheim Aero Aws,2021-10-31,0,NA,24.8,0,24,D
Blenheim Aero Aws,2021-11-01,0,NA,27.9,0,24,D
Blenheim Aero Aws,2021-11-02,0,NA,32.5,0,24,D
Blenheim Aero Aws,2021-11-03,0,NA,37.1,0,24,D
Blenheim Aero Aws,2021-11-04,0,NA,41.6,0,24,D
Blenheim Aero Aws,2021-11-05,0,NA,46.2,0,24,D
Blenheim Aero Aws,2021-11-06,0,NA,50.7,0,24,D
Blenheim Aero Aws,2021-11-07,0,NA,55.3,0,24,D
Blenheim Aero Aws,2021-11-08,0,NA,59.9,0,24,D
Blenheim Aero Aws,2021-11-09,0,NA,64.4,0,24,D
Blenheim Aero Aws,2021-11-10,0,NA,69,0,24,D
Blenheim Aero Aws,2021-11-11,0,NA,73.6,0,24,D
Blenheim Aero Aws,2021-11-12,0,NA,78.1,0,24,D
Blenheim Aero Aws,2021-11-13,0.6,NA,81.9,0,24,D
Blenheim Aero Aws,2021-11-14,0.4,NA,85.6,0,24,D
Blenheim Aero Aws,2021-11-15,0,NA,89.6,0,24,D
Blenheim Aero Aws,2021-11-16,2,NA,91.2,0,24,D
Blenheim Aero Aws,2021-11-17,0.6,NA,94.2,0,24,D
Blenheim Aero Aws,2021-11-18,0,NA,97.6,0,24,D
Blenheim Aero Aws,2021-11-19,0.4,NA,100.4,0,24,D
Blenheim Aero Aws,2021-11-20,0,NA,103.4,0,24,D
Blenheim Aero Aws,2021-11-21,0,NA,106.2,0,24,D
Blenheim Aero Aws,2021-11-22,5.6,NA,103.3,0,24,D
Blenheim Aero Aws,2021-11-23,0.2,NA,105.9,0,24,D
Blenheim Aero Aws,2021-11-24,0,NA,108.6,0,24,D
Blenheim Aero Aws,2021-11-25,0,NA,111.1,0,24,D
Blenheim Aero Aws,2021-11-26,0,NA,113.5,0,24,D
Blenheim Aero Aws,2021-11-27,0,NA,115.7,0,24,D
Blenheim Aero Aws,2021-11-28,7.8,NA,110,0,24,D
Blenheim Aero Aws,2021-11-29,0.2,NA,112.2,0,24,D
Blenheim Aero Aws,2021-11-30,0,NA,114.5,0,24,D
Blenheim Aero Aws,2021-12-01,0,NA,116.7,0,24,D
Blenheim Aero Aws,2021-12-02,0,NA,118.9,0,24,D
Blenheim Aero Aws,2021-12-03,1.2,NA,119.7,0,24,D
Blenheim Aero Aws,2021-12-04,0.2,NA,121.5,0,24,D
Blenheim Aero Aws,2021-12-05,2.8,NA,120.6,0,24,D
Blenheim Aero Aws,2021-12-06,9.6,NA,112.9,0,24,D
Blenheim Aero Aws,2021-12-07,23.6,NA,91.8,0,24,D
Blenheim Aero Aws,2021-12-08,0,NA,95.6,0,24,D
Blenheim Aero Aws,2021-12-09,0,NA,99.2,0,24,D
Blenheim Aero Aws,2021-12-10,0,NA,102.6,0,24,D
Blenheim Aero Aws,2021-12-11,0,NA,105.7,0,24,D
Blenheim Aero Aws,2021-12-12,2.2,NA,106.5,0,24,D
Blenheim Aero Aws,2021-12-13,0.2,NA,109.1,0,24,D
Blenheim Aero Aws,2021-12-14,0.8,NA,111,0,24,D
Blenheim Aero Aws,2021-12-15,21.4,NA,92.2,0,24,D
Blenheim Aero Aws,2021-12-16,17.6,NA,78.4,0,24,D
Blenheim Aero Aws,2021-12-17,0.8,NA,82.4,0,24,D
Blenheim Aero Aws,2021-12-18,0,NA,86.8,0,24,D
Blenheim Aero Aws,2021-12-19,0,NA,91,0,24,D
Blenheim Aero Aws,2021-12-20,0,NA,94.9,0,24,D
Blenheim Aero Aws,2021-12-21,0,NA,98.6,0,24,D
Blenheim Aero Aws,2021-12-22,0,NA,102,0,24,D
Blenheim Aero Aws,2021-12-23,0,NA,105.1,0,24,D
Blenheim Aero Aws,2021-12-24,0,NA,108.1,0,24,D
Blenheim Aero Aws,2021-12-25,0,NA,110.9,0,24,D
Blenheim Aero Aws,2021-12-26,0,NA,113.5,0,24,D
Blenheim Aero Aws,2021-12-27,0,NA,115.9,0,24,D
Blenheim Aero Aws,2021-12-28,3.4,NA,114.7,0,24,D
Blenheim Aero Aws,2021-12-29,7.2,NA,109.9,0,24,D
Blenheim Aero Aws,2021-12-30,0,NA,112.5,0,24,D
Blenheim Aero Aws,2021-12-31,0,NA,115,0,24,D
Blenheim Aero Aws,2022-01-01,0,NA,117.3,0,24,D
Blenheim Aero Aws,2022-01-02,0,NA,119.8,0,24,D
Blenheim Aero Aws,2022-01-03,0,NA,122,0,24,D
Blenheim Aero Aws,2022-01-04,0,NA,124.1,0,24,D
Blenheim Aero Aws,2022-01-05,0,NA,126.1,0,24,D
Blenheim Aero Aws,2022-01-06,0,NA,127.9,0,24,D
Blenheim Aero Aws,2022-01-07,0.4,NA,129.2,0,24,D
Blenheim Aero Aws,2022-01-08,0,NA,130.7,0,24,D
Blenheim Aero Aws,2022-01-09,0,NA,132.2,0,24,D
Blenheim Aero Aws,2022-01-10,0,NA,133.5,0,24,D
Blenheim Aero Aws,2022-01-11,0,NA,134.8,0,24,D
Blenheim Aero Aws,2022-01-12,0,NA,135.9,0,24,D
Blenheim Aero Aws,2022-01-13,0,NA,137,0,24,D
Blenheim Aero Aws,2022-01-14,0,NA,137.9,0,24,D
Blenheim Aero Aws,2022-01-15,0,NA,138.8,0,24,D
Blenheim Aero Aws,2022-01-16,0,NA,139.7,0,24,D
Blenheim Aero Aws,2022-01-17,0,NA,140.5,0,24,D
Blenheim Aero Aws,2022-01-18,0,NA,141.2,0,24,D
Blenheim Aero Aws,2022-01-19,0,NA,141.8,0,24,D
Blenheim Aero Aws,2022-01-20,3.2,NA,139.3,0,24,D
Blenheim Aero Aws,2022-01-21,0.2,NA,139.9,0,24,D
Blenheim Aero Aws,2022-01-22,0,NA,140.6,0,24,D
Blenheim Aero Aws,2022-01-23,0,NA,141.3,0,24,D
Blenheim Aero Aws,2022-01-24,0,NA,142,0,24,D
Blenheim Aero Aws,2022-01-25,0,NA,142.6,0,24,D
Blenheim Aero Aws,2022-01-26,7.8,NA,135.3,0,24,D
Blenheim Aero Aws,2022-01-27,0,NA,136.4,0,24,D
Blenheim Aero Aws,2022-01-28,0,NA,137.5,0,24,D
Blenheim Aero Aws,2022-01-29,0,NA,138.4,0,24,D
Blenheim Aero Aws,2022-01-30,0,NA,139.3,0,24,D
Blenheim Aero Aws,2022-01-31,0,NA,140.1,0,24,D
Blenheim Aero Aws,2022-02-01,0,NA,140.8,0,24,D
Blenheim Aero Aws,2022-02-02,0,NA,141.3,0,24,D
Blenheim Aero Aws,2022-02-03,0,NA,141.7,0,24,D
Blenheim Aero Aws,2022-02-04,0.2,NA,141.8,0,24,D
Blenheim Aero Aws,2022-02-05,33,NA,109.2,0,24,D
Blenheim Aero Aws,2022-02-06,26.6,NA,84.5,0,24,D
Blenheim Aero Aws,2022-02-07,7.2,NA,80.3,0,24,D
Blenheim Aero Aws,2022-02-08,0.8,NA,82.7,0,24,D
Blenheim Aero Aws,2022-02-09,0,NA,85.8,0,24,D
Blenheim Aero Aws,2022-02-10,10.4,NA,78.4,0,24,D
Blenheim Aero Aws,2022-02-11,0,NA,81.6,0,24,D
Blenheim Aero Aws,2022-02-12,0.4,NA,84.4,0,24,D
Blenheim Aero Aws,2022-02-13,72.8,NA,14.6,0,24,D
Blenheim Aero Aws,2022-02-14,4.8,NA,13.2,0,24,D
Blenheim Aero Aws,2022-02-15,0.2,NA,16.5,0,24,D
Blenheim Aero Aws,2022-02-16,0,NA,19.9,0,24,D
Blenheim Aero Aws,2022-02-17,0.2,NA,23.2,0,24,D
Blenheim Aero Aws,2022-02-18,0,NA,26.6,0,24,D
Blenheim Aero Aws,2022-02-19,0,NA,30.1,0,24,D
Blenheim Aero Aws,2022-02-20,25.6,NA,7.9,0,24,D
Blenheim Aero Aws,2022-02-21,0,NA,11.4,0,24,D
Blenheim Aero Aws,2022-02-22,0,NA,14.8,0,24,D
Blenheim Aero Aws,2022-02-23,0,NA,18.3,0,24,D
Blenheim Aero Aws,2022-02-24,0,NA,21.7,0,24,D
Blenheim Aero Aws,2022-02-25,0,NA,25.2,0,24,D
Blenheim Aero Aws,2022-02-26,0,NA,28.6,0,24,D
Blenheim Aero Aws,2022-02-27,0,NA,32.1,0,24,D
Blenheim Aero Aws,2022-02-28,0,NA,35.5,0,24,D
Blenheim Aero Aws,2022-03-01,0,NA,38.9,0,24,D
Blenheim Aero Aws,2022-03-02,1,NA,40.9,0,24,D
Blenheim Aero Aws,2022-03-03,0.2,NA,43.6,0,24,D
Blenheim Aero Aws,2022-03-04,0,NA,46.5,0,24,D
Blenheim Aero Aws,2022-03-05,0,NA,49.4,0,24,D
Blenheim Aero Aws,2022-03-06,0,NA,52.3,0,24,D
Blenheim Aero Aws,2022-03-07,0,NA,55.2,0,24,D
Blenheim Aero Aws,2022-03-08,0,NA,58.2,0,24,D
Blenheim Aero Aws,2022-03-09,0,NA,61.1,0,24,D
Blenheim Aero Aws,2022-03-10,0,NA,64,0,24,D
Blenheim Aero Aws,2022-03-11,0,NA,66.9,0,24,D
Blenheim Aero Aws,2022-03-12,0.4,NA,69.4,0,24,D
Blenheim Aero Aws,2022-03-13,0,NA,72.3,0,24,D
Blenheim Aero Aws,2022-03-14,0,NA,75.3,0,24,D
Blenheim Aero Aws,2022-03-15,0,NA,78.2,0,24,D
Blenheim Aero Aws,2022-03-16,0,NA,81,0,24,D
Blenheim Aero Aws,2022-03-17,0,NA,83.6,0,24,D
Blenheim Aero Aws,2022-03-18,0,NA,86.2,0,24,D
Blenheim Aero Aws,2022-03-19,0,NA,88.7,0,24,D
Blenheim Aero Aws,2022-03-20,0,NA,91.1,0,24,D
Blenheim Aero Aws,2022-03-21,0,NA,93.4,0,24,D
Blenheim Aero Aws,2022-03-22,16.2,NA,79.4,0,24,D
Blenheim Aero Aws,2022-03-23,8.2,NA,73.9,0,24,D
Blenheim Aero Aws,2022-03-24,1.4,NA,75.4,0,24,D
Blenheim Aero Aws,2022-03-25,0.4,NA,77.9,0,24,D
Blenheim Aero Aws,2022-03-26,0,NA,80.7,0,24,D
Blenheim Aero Aws,2022-03-27,0,NA,83.4,0,24,D
Blenheim Aero Aws,2022-03-28,0,NA,86,0,24,D
Blenheim Aero Aws,2022-03-29,0,NA,88.5,0,24,D
Blenheim Aero Aws,2022-03-30,0,NA,90.9,0,24,D
Blenheim Aero Aws,2022-03-31,0,NA,93.2,0,24,D
Blenheim Aero Aws,2022-04-01,0,NA,95.4,0,24,D
Blenheim Aero Aws,2022-04-02,0,NA,96.8,0,24,D
Blenheim Aero Aws,2022-04-03,0,NA,98.2,0,24,D
Blenheim Aero Aws,2022-04-04,0.2,NA,99.4,0,24,D
Blenheim Aero Aws,2022-04-05,0,NA,100.7,0,24,D
Blenheim Aero Aws,2022-04-06,0,NA,102,0,24,D
Blenheim Aero Aws,2022-04-07,0.2,NA,103.1,0,24,D
Blenheim Aero Aws,2022-04-08,0,NA,104.3,0,24,D
Blenheim Aero Aws,2022-04-09,0,NA,105.5,0,24,D
Blenheim Aero Aws,2022-04-10,0,NA,106.7,0,24,D
Blenheim Aero Aws,2022-04-11,0,NA,107.8,0,24,D
Blenheim Aero Aws,2022-04-12,0,NA,108.9,0,24,D
Blenheim Aero Aws,2022-04-13,0.2,NA,109.8,0,24,D
Blenheim Aero Aws,2022-04-14,0,NA,110.8,0,24,D
Blenheim Aero Aws,2022-04-15,0,NA,111.9,0,24,D
Blenheim Aero Aws,2022-04-16,0,NA,112.9,0,24,D
Blenheim Aero Aws,2022-04-17,0,NA,113.8,0,24,D
Blenheim Aero Aws,2022-04-18,0,NA,114.8,0,24,D
Blenheim Aero Aws,2022-04-19,0,NA,115.7,0,24,D
Blenheim Aero Aws,2022-04-20,0,NA,116.6,0,24,D
Blenheim Aero Aws,2022-04-21,0,NA,117.5,0,24,D
