Station information:,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Levin Ews,20/10/2021,0,-,5.1,0,24,D
Mana Island Aws,20/10/2021,0,-,6.2,0,24,D
Martinborough Ews,20/10/2021,0,-,35.4,0,24,D
Masterton Aero Aws,20/10/2021,2.4,-,19.5,0,24,D
Masterton Ews,20/10/2021,2.8,-,23.8,0,24,D
"Masterton, Te Ore Ore Cws",20/10/2021,0.8,-,30,0,24,D
"Masterton, Te Ore Ore Srig",20/10/2021,1.4,-,72.1,0,24,D
Maungaraki 3,20/10/2021,0,-,6.6,0,24,D
Ngawi Aws,20/10/2021,0,-,43.3,0,24,D
Paraparaumu Aero,20/10/2021,0,0,5.8,0,24,D
Paraparaumu Aero Aws,20/10/2021,0,-,5.8,0,24,D
Paraparaumu Ews,20/10/2021,0,-,5.8,0,24,D
Stephens Island Aws,20/10/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",20/10/2021,0,-,5.1,0,24,D
Wellington Aero,20/10/2021,0,-,21.3,0,24,D
"Wellington, Greta Point Cws",20/10/2021,0,-,20,0,24,D
"Wellington, Kelburn 2",20/10/2021,0,-,11.6,0,24,D
"Wellington, Kelburn Aws",20/10/2021,0,-,11.4,0,24,D
Baring Head,21/10/2021,1,-,44.2,0,24,D
Blenheim Aero Aws,21/10/2021,0,-,17.3,0,24,D
Blenheim Research Ews,21/10/2021,0,-,48.2,0,24,D
Brothers Island Aws,21/10/2021,0,-,29.8,0,24,D
Cape Campbell Aws,21/10/2021,0,-,86,0,24,D
Levin Aws,21/10/2021,0,-,8,0,24,D
Levin Ews,21/10/2021,0,-,7.7,0,24,D
Mana Island Aws,21/10/2021,0,-,8.8,0,24,D
Martinborough Ews,21/10/2021,0,-,38.6,0,24,D
Masterton Aero Aws,21/10/2021,0,-,22.4,0,24,D
Masterton Ews,21/10/2021,0.2,-,26.4,0,24,D
"Masterton, Te Ore Ore Cws",21/10/2021,0,-,32.7,0,24,D
"Masterton, Te Ore Ore Srig",21/10/2021,0,-,74.8,0,24,D
Maungaraki 3,21/10/2021,0,-,9.2,0,24,D
Ngawi Aws,21/10/2021,0,-,46.4,0,24,D
Paraparaumu Aero,21/10/2021,0,0,8.7,0,24,D
Paraparaumu Aero Aws,21/10/2021,0.2,-,8.5,0,24,D
Paraparaumu Ews,21/10/2021,0,-,8.7,0,24,D
Stephens Island Aws,21/10/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",21/10/2021,0,-,7.8,0,24,D
Wellington Aero,21/10/2021,0,-,24.3,0,24,D
"Wellington, Greta Point Cws",21/10/2021,0,-,23,0,24,D
"Wellington, Kelburn 2",21/10/2021,0,-,14.5,0,24,D
"Wellington, Kelburn Aws",21/10/2021,0,-,14.3,0,24,D
Baring Head,22/10/2021,0.4,-,46.7,0,24,D
Blenheim Aero Aws,22/10/2021,0,-,20.4,0,24,D
Blenheim Research Ews,22/10/2021,0,-,51.4,0,24,D
Brothers Island Aws,22/10/2021,0,-,32.4,0,24,D
Cape Campbell Aws,22/10/2021,0,-,88.7,0,24,D
Levin Aws,22/10/2021,0,-,10.7,0,24,D
Levin Ews,22/10/2021,0,-,10.3,0,24,D
Mana Island Aws,22/10/2021,0,-,11.4,0,24,D
Martinborough Ews,22/10/2021,0,-,41.7,0,24,D
Masterton Aero Aws,22/10/2021,0,-,25.2,0,24,D
Masterton Ews,22/10/2021,0,-,29.2,0,24,D
"Masterton, Te Ore Ore Cws",22/10/2021,0,-,35.5,0,24,D
"Masterton, Te Ore Ore Srig",22/10/2021,0,-,77.6,0,24,D
Maungaraki 3,22/10/2021,0,-,11.8,0,24,D
Ngawi Aws,22/10/2021,0,-,49.6,0,24,D
Paraparaumu Aero,22/10/2021,0,0,11.6,0,24,D
Paraparaumu Aero Aws,22/10/2021,0,-,11.4,0,24,D
Paraparaumu Ews,22/10/2021,0,-,11.6,0,24,D
Stephens Island Aws,22/10/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",22/10/2021,0,-,10.6,0,24,D
Wellington Aero,22/10/2021,0,-,27.2,0,24,D
"Wellington, Greta Point Cws",22/10/2021,0,-,25.9,0,24,D
"Wellington, Kelburn 2",22/10/2021,0,-,17.5,0,24,D
"Wellington, Kelburn Aws",22/10/2021,0,-,17.3,0,24,D
Baring Head,23/10/2021,0.8,-,48.8,0,24,D
Blenheim Aero Aws,23/10/2021,0,-,23.6,0,24,D
Blenheim Research Ews,23/10/2021,0,-,54.5,0,24,D
Brothers Island Aws,23/10/2021,0,-,35,0,24,D
Cape Campbell Aws,23/10/2021,0,-,91.3,0,24,D
Levin Aws,23/10/2021,0,-,13.3,0,24,D
Levin Ews,23/10/2021,0,-,12.9,0,24,D
Mana Island Aws,23/10/2021,0,-,14,0,24,D
Martinborough Ews,23/10/2021,0,-,44.9,0,24,D
Masterton Aero Aws,23/10/2021,0,-,28.1,0,24,D
Masterton Ews,23/10/2021,0,-,32,0,24,D
"Masterton, Te Ore Ore Cws",23/10/2021,0,-,38.3,0,24,D
"Masterton, Te Ore Ore Srig",23/10/2021,0,-,80.3,0,24,D
Maungaraki 3,23/10/2021,0,-,14.4,0,24,D
Ngawi Aws,23/10/2021,0,-,52.8,0,24,D
Paraparaumu Aero,23/10/2021,0,0,14.5,0,24,D
Paraparaumu Aero Aws,23/10/2021,0,-,14.3,0,24,D
Paraparaumu Ews,23/10/2021,0,-,14.5,0,24,D
Stephens Island Aws,23/10/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",23/10/2021,0,-,13.3,0,24,D
Wellington Aero,23/10/2021,0,-,30.1,0,24,D
"Wellington, Greta Point Cws",23/10/2021,0,-,28.8,0,24,D
"Wellington, Kelburn 2",23/10/2021,0,-,20.4,0,24,D
"Wellington, Kelburn Aws",23/10/2021,0,-,20.2,0,24,D
Baring Head,24/10/2021,1.2,-,50.5,0,24,D
Blenheim Aero Aws,24/10/2021,0,-,26.7,0,24,D
Blenheim Research Ews,24/10/2021,0,-,57.6,0,24,D
Brothers Island Aws,24/10/2021,0,-,37.6,0,24,D
Cape Campbell Aws,24/10/2021,0,-,93.7,0,24,D
Levin Aws,24/10/2021,0,-,16,0,24,D
Levin Ews,24/10/2021,0,-,15.4,0,24,D
Mana Island Aws,24/10/2021,0,-,16.6,0,24,D
Martinborough Ews,24/10/2021,0,-,48.1,0,24,D
Masterton Aero Aws,24/10/2021,0,-,30.9,0,24,D
Masterton Ews,24/10/2021,0,-,34.7,0,24,D
"Masterton, Te Ore Ore Cws",24/10/2021,0,-,41.1,0,24,D
"Masterton, Te Ore Ore Srig",24/10/2021,0,-,82.9,0,24,D
Maungaraki 3,24/10/2021,0,-,17,0,24,D
Ngawi Aws,24/10/2021,0,-,56,0,24,D
Paraparaumu Aero,24/10/2021,0,0,17.4,0,24,D
Paraparaumu Aero Aws,24/10/2021,0,-,17.2,0,24,D
Paraparaumu Ews,24/10/2021,0,-,17.4,0,24,D
Stephens Island Aws,24/10/2021,4.2,-,-,-,24,D
"Upper Hutt, Trentham Ews",24/10/2021,0,-,16.1,0,24,D
Wellington Aero,24/10/2021,0,-,33.1,0,24,D
"Wellington, Greta Point Cws",24/10/2021,0,-,31.8,0,24,D
"Wellington, Kelburn 2",24/10/2021,0,-,23.3,0,24,D
"Wellington, Kelburn Aws",24/10/2021,0,-,23.1,0,24,D
Baring Head,25/10/2021,0.6,-,52.9,0,24,D
Blenheim Aero Aws,25/10/2021,0,-,29.8,0,24,D
Blenheim Research Ews,25/10/2021,0,-,60.8,0,24,D
Brothers Island Aws,25/10/2021,2.6,-,37.6,0,24,D
Cape Campbell Aws,25/10/2021,0,-,96.1,0,24,D
Levin Aws,25/10/2021,1.4,-,17.3,0,24,D
Levin Ews,25/10/2021,0.4,-,17.6,0,24,D
Mana Island Aws,25/10/2021,3.6,-,15.6,0,24,D
Martinborough Ews,25/10/2021,0,-,51.3,0,24,D
Masterton Aero Aws,25/10/2021,0,-,33.8,0,24,D
Masterton Ews,25/10/2021,0,-,37.5,0,24,D
"Masterton, Te Ore Ore Cws",25/10/2021,0,-,43.8,0,24,D
"Masterton, Te Ore Ore Srig",25/10/2021,0,-,85.4,0,24,D
Maungaraki 3,25/10/2021,12,-,7.6,0,24,D
Ngawi Aws,25/10/2021,0,-,59.1,0,24,D
Paraparaumu Aero,25/10/2021,2.3,1,18,0,24,D
Paraparaumu Aero Aws,25/10/2021,2.2,-,17.9,0,24,D
Paraparaumu Ews,25/10/2021,1.6,-,18.7,0,24,D
Stephens Island Aws,25/10/2021,7.8,-,-,-,24,D
"Upper Hutt, Trentham Ews",25/10/2021,1,-,17.8,0,24,D
Wellington Aero,25/10/2021,4.5,-,31.5,0,24,D
"Wellington, Greta Point Cws",25/10/2021,4,-,30.7,0,24,D
"Wellington, Kelburn 2",25/10/2021,9.8,-,16.5,0,24,D
"Wellington, Kelburn Aws",25/10/2021,10.6,-,15.5,0,24,D
Baring Head,26/10/2021,1.2,-,54.6,0,24,D
Blenheim Aero Aws,26/10/2021,0,-,33,0,24,D
Blenheim Research Ews,26/10/2021,0,-,63.9,0,24,D
Brothers Island Aws,26/10/2021,0.4,-,39.8,0,24,D
Cape Campbell Aws,26/10/2021,0,-,98.3,0,24,D
Levin Aws,26/10/2021,1.2,-,18.7,0,24,D
Levin Ews,26/10/2021,0.6,-,19.6,0,24,D
Mana Island Aws,26/10/2021,0.4,-,17.8,0,24,D
Martinborough Ews,26/10/2021,0,-,54.4,0,24,D
Masterton Aero Aws,26/10/2021,0,-,36.6,0,24,D
Masterton Ews,26/10/2021,0,-,40.3,0,24,D
"Masterton, Te Ore Ore Cws",26/10/2021,0,-,46.6,0,24,D
"Masterton, Te Ore Ore Srig",26/10/2021,0,-,87.8,0,24,D
Maungaraki 3,26/10/2021,0.2,-,10,0,24,D
Ngawi Aws,26/10/2021,0,-,62.3,0,24,D
Paraparaumu Aero,26/10/2021,0.1,0,20.8,0,24,D
Paraparaumu Aero Aws,26/10/2021,0,-,20.8,0,24,D
Paraparaumu Ews,26/10/2021,0,-,21.6,0,24,D
Stephens Island Aws,26/10/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",26/10/2021,0,-,20.6,0,24,D
Wellington Aero,26/10/2021,0,-,34.4,0,24,D
"Wellington, Greta Point Cws",26/10/2021,0,-,33.6,0,24,D
"Wellington, Kelburn 2",26/10/2021,0.2,-,19.2,0,24,D
"Wellington, Kelburn Aws",26/10/2021,0.4,-,18,0,24,D
Baring Head,27/10/2021,0,-,57.5,0,24,D
Blenheim Aero Aws,27/10/2021,0,-,36.1,0,24,D
Blenheim Research Ews,27/10/2021,0,-,67,0,24,D
Brothers Island Aws,27/10/2021,0.2,-,42.2,0,24,D
Cape Campbell Aws,27/10/2021,0,-,100.5,0,24,D
Levin Aws,27/10/2021,1.8,-,19.6,0,24,D
Levin Ews,27/10/2021,1,-,21.2,0,24,D
Mana Island Aws,27/10/2021,0,-,20.4,0,24,D
Martinborough Ews,27/10/2021,0,-,57.6,0,24,D
Masterton Aero Aws,27/10/2021,0,-,39.5,0,24,D
Masterton Ews,27/10/2021,0,-,43.1,0,24,D
"Masterton, Te Ore Ore Cws",27/10/2021,0,-,49.4,0,24,D
"Masterton, Te Ore Ore Srig",27/10/2021,0,-,90.1,0,24,D
Maungaraki 3,27/10/2021,0.4,-,12.2,0,24,D
Ngawi Aws,27/10/2021,0,-,65.5,0,24,D
Paraparaumu Aero,27/10/2021,0.1,0,23.6,0,24,D
Paraparaumu Aero Aws,27/10/2021,0.4,-,23.3,0,24,D
Paraparaumu Ews,27/10/2021,0,-,24.5,0,24,D
Stephens Island Aws,27/10/2021,0.6,-,-,-,24,D
"Upper Hutt, Trentham Ews",27/10/2021,0,-,23.3,0,24,D
Wellington Aero,27/10/2021,0,-,37.4,0,24,D
"Wellington, Greta Point Cws",27/10/2021,0,-,36.6,0,24,D
"Wellington, Kelburn 2",27/10/2021,0.8,-,21.3,0,24,D
"Wellington, Kelburn Aws",27/10/2021,0.8,-,20.1,0,24,D
Baring Head,28/10/2021,0,-,60.5,0,24,D
Blenheim Aero Aws,28/10/2021,0,-,39.2,0,24,D
Blenheim Research Ews,28/10/2021,0,-,70.1,0,24,D
Brothers Island Aws,28/10/2021,0,-,44.8,0,24,D
Cape Campbell Aws,28/10/2021,0,-,102.5,0,24,D
Levin Aws,28/10/2021,0.2,-,22.1,0,24,D
Levin Ews,28/10/2021,0,-,23.7,0,24,D
Mana Island Aws,28/10/2021,0.2,-,22.8,0,24,D
Martinborough Ews,28/10/2021,0,-,60.8,0,24,D
Masterton Aero Aws,28/10/2021,0,-,42.3,0,24,D
Masterton Ews,28/10/2021,0,-,45.9,0,24,D
"Masterton, Te Ore Ore Cws",28/10/2021,0,-,52.2,0,24,D
"Masterton, Te Ore Ore Srig",28/10/2021,0,-,92.3,0,24,D
Maungaraki 3,28/10/2021,0.2,-,14.6,0,24,D
Ngawi Aws,28/10/2021,0,-,68.7,0,24,D
Paraparaumu Aero,28/10/2021,0,0,26.5,0,24,D
Paraparaumu Aero Aws,28/10/2021,0,-,26.2,0,24,D
Paraparaumu Ews,28/10/2021,0,-,27.4,0,24,D
Stephens Island Aws,28/10/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",28/10/2021,0,-,26.1,0,24,D
Wellington Aero,28/10/2021,0,-,40.3,0,24,D
"Wellington, Greta Point Cws",28/10/2021,0,-,39.5,0,24,D
"Wellington, Kelburn 2",28/10/2021,0.2,-,24.1,0,24,D
"Wellington, Kelburn Aws",28/10/2021,0.2,-,22.9,0,24,D
Baring Head,29/10/2021,3.4,-,60,0,24,D
Blenheim Aero Aws,29/10/2021,4,-,38.3,0,24,D
Blenheim Research Ews,29/10/2021,2.4,-,70.9,0,24,D
Brothers Island Aws,29/10/2021,3.6,-,43.8,0,24,D
Cape Campbell Aws,29/10/2021,2.2,-,102.3,0,24,D
Levin Aws,29/10/2021,7.4,-,17.3,0,24,D
Levin Ews,29/10/2021,6.6,-,19.7,0,24,D
Mana Island Aws,29/10/2021,6.6,-,18.8,0,24,D
Martinborough Ews,29/10/2021,7,-,57,0,24,D
Masterton Aero Aws,29/10/2021,2.4,-,42.8,0,24,D
Masterton Ews,29/10/2021,2.2,-,46.4,0,24,D
"Masterton, Te Ore Ore Cws",29/10/2021,2.4,-,52.6,0,24,D
"Masterton, Te Ore Ore Srig",29/10/2021,2.4,-,92,0,24,D
Maungaraki 3,29/10/2021,7.8,-,9.4,0,24,D
Ngawi Aws,29/10/2021,1.6,-,70.2,0,24,D
Paraparaumu Aero,29/10/2021,9,1,20.4,0,24,D
Paraparaumu Aero Aws,29/10/2021,9.6,-,19.5,0,24,D
Paraparaumu Ews,29/10/2021,8.6,-,21.7,0,24,D
"Porirua, Elsdon Park Aws",29/10/2021,8.6,-,-,-,24,D
Stephens Island Aws,29/10/2021,0.8,-,-,-,24,D
"Upper Hutt, Trentham Ews",29/10/2021,6.2,-,22.6,0,24,D
Wellington Aero,29/10/2021,5.1,-,38.1,0,24,D
"Wellington, Greta Point Cws",29/10/2021,4.2,-,38.2,0,24,D
"Wellington, Kelburn 2",29/10/2021,5.8,-,21.2,0,24,D
"Wellington, Kelburn Aws",29/10/2021,6.4,-,19.4,0,24,D
Baring Head,30/10/2021,0.2,-,62.7,0,24,D
Blenheim Aero Aws,30/10/2021,19.8,-,21.7,0,24,D
Blenheim Research Ews,30/10/2021,31.2,-,42.8,0,24,D
Brothers Island Aws,30/10/2021,0.2,-,46.2,0,24,D
Cape Campbell Aws,30/10/2021,0,-,104.3,0,24,D
Levin Aws,30/10/2021,4.2,-,15.8,0,24,D
Levin Ews,30/10/2021,3.4,-,18.9,0,24,D
Mana Island Aws,30/10/2021,0.2,-,21.2,0,24,D
Martinborough Ews,30/10/2021,0,-,60.1,0,24,D
Masterton Aero Aws,30/10/2021,3.4,-,42.2,0,24,D
Masterton Ews,30/10/2021,1.4,-,47.8,0,24,D
"Masterton, Te Ore Ore Cws",30/10/2021,1.6,-,53.7,0,24,D
"Masterton, Te Ore Ore Srig",30/10/2021,0.4,-,93.8,0,24,D
Maungaraki 3,30/10/2021,0.2,-,11.8,0,24,D
Ngawi Aws,30/10/2021,0.2,-,73.2,0,24,D
Paraparaumu Aero,30/10/2021,0,0,23.3,0,24,D
Paraparaumu Aero Aws,30/10/2021,0,-,22.4,0,24,D
Paraparaumu Ews,30/10/2021,0,-,24.6,0,24,D
"Porirua, Elsdon Park Aws",30/10/2021,1.4,-,-,-,24,D
Stephens Island Aws,30/10/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",30/10/2021,6.6,-,18.7,0,24,D
Wellington Aero,30/10/2021,0.7,-,40.4,0,24,D
"Wellington, Greta Point Cws",30/10/2021,0.2,-,41,0,24,D
"Wellington, Kelburn 2",30/10/2021,1.2,-,22.9,0,24,D
"Wellington, Kelburn Aws",30/10/2021,1.2,-,21.1,0,24,D
Baring Head,31/10/2021,0.2,-,65.5,0,24,D
Blenheim Aero Aws,31/10/2021,0,-,24.8,0,24,D
Blenheim Research Ews,31/10/2021,0,-,45.9,0,24,D
Brothers Island Aws,31/10/2021,3.4,-,45.4,0,24,D
Cape Campbell Aws,31/10/2021,0,-,106.2,0,24,D
Levin Aws,31/10/2021,4.4,-,14.1,0,24,D
Levin Ews,31/10/2021,4.6,-,16.9,0,24,D
Mana Island Aws,31/10/2021,2,-,21.8,0,24,D
Martinborough Ews,31/10/2021,0,-,63.3,0,24,D
Masterton Aero Aws,31/10/2021,0,-,45.1,0,24,D
Masterton Ews,31/10/2021,0,-,50.6,0,24,D
"Masterton, Te Ore Ore Cws",31/10/2021,0,-,56.5,0,24,D
"Masterton, Te Ore Ore Srig",31/10/2021,0,-,95.8,0,24,D
Maungaraki 3,31/10/2021,2,-,12.4,0,24,D
Ngawi Aws,31/10/2021,0.2,-,76.2,0,24,D
Paraparaumu Aero,31/10/2021,5.2,0,21,0,24,D
Paraparaumu Aero Aws,31/10/2021,5.2,-,20.1,0,24,D
Paraparaumu Ews,31/10/2021,4.4,-,23.1,0,24,D
"Porirua, Elsdon Park Aws",31/10/2021,2.6,-,-,-,24,D
Stephens Island Aws,31/10/2021,2.2,-,-,-,24,D
"Upper Hutt, Trentham Ews",31/10/2021,1.6,-,19.9,0,24,D
Wellington Aero,31/10/2021,0.4,-,42.9,0,24,D
"Wellington, Greta Point Cws",31/10/2021,0.2,-,43.7,0,24,D
"Wellington, Kelburn 2",31/10/2021,1,-,24.8,0,24,D
"Wellington, Kelburn Aws",31/10/2021,1.4,-,22.6,0,24,D
Baring Head,1/11/2021,3.2,-,65.2,0,24,D
Blenheim Aero Aws,1/11/2021,0,-,27.9,0,24,D
Blenheim Research Ews,1/11/2021,0,-,49.1,0,24,D
Brothers Island Aws,1/11/2021,0,-,48,0,24,D
Cape Campbell Aws,1/11/2021,0.4,-,107.6,0,24,D
Levin Aws,1/11/2021,0.4,-,16.4,0,24,D
Levin Ews,1/11/2021,0.4,-,19,0,24,D
Mana Island Aws,1/11/2021,0,-,24.4,0,24,D
Martinborough Ews,1/11/2021,0,-,66.5,0,24,D
Masterton Aero Aws,1/11/2021,0,-,47.9,0,24,D
Masterton Ews,1/11/2021,0,-,53.4,0,24,D
"Masterton, Te Ore Ore Cws",1/11/2021,0,-,59.3,0,24,D
"Masterton, Te Ore Ore Srig",1/11/2021,0,-,97.9,0,24,D
Maungaraki 3,1/11/2021,0.6,-,14.4,0,24,D
Ngawi Aws,1/11/2021,0,-,79.3,0,24,D
Paraparaumu Aero,1/11/2021,0,0,23.9,0,24,D
Paraparaumu Aero Aws,1/11/2021,0,-,23,0,24,D
Paraparaumu Ews,1/11/2021,0,-,26,0,24,D
"Porirua, Elsdon Park Aws",1/11/2021,0.4,-,-,-,24,D
Stephens Island Aws,1/11/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",1/11/2021,0,-,22.6,0,24,D
Wellington Aero,1/11/2021,2.2,-,43.6,0,24,D
"Wellington, Greta Point Cws",1/11/2021,1.4,-,45.2,0,24,D
"Wellington, Kelburn 2",1/11/2021,0.4,-,27.3,0,24,D
"Wellington, Kelburn Aws",1/11/2021,0.2,-,25.4,0,24,D
Baring Head,2/11/2021,0,-,69.1,0,24,D
Blenheim Aero Aws,2/11/2021,0,-,32.5,0,24,D
Blenheim Research Ews,2/11/2021,0,-,53.6,0,24,D
Brothers Island Aws,2/11/2021,0,-,51.7,0,24,D
Cape Campbell Aws,2/11/2021,0,-,110.2,0,24,D
Levin Aws,2/11/2021,0,-,20.2,0,24,D
Levin Ews,2/11/2021,0,-,22.6,0,24,D
Mana Island Aws,2/11/2021,0,-,28.1,0,24,D
Martinborough Ews,2/11/2021,0,-,71.1,0,24,D
Masterton Aero Aws,2/11/2021,0,-,52.2,0,24,D
Masterton Ews,2/11/2021,0,-,57.7,0,24,D
"Masterton, Te Ore Ore Cws",2/11/2021,0.4,-,63.2,0,24,D
"Masterton, Te Ore Ore Srig",2/11/2021,0.6,-,100.3,0,24,D
Maungaraki 3,2/11/2021,0,-,18.1,0,24,D
Ngawi Aws,2/11/2021,0,-,83.7,0,24,D
Paraparaumu Aero,2/11/2021,0,0,28,0,24,D
Paraparaumu Aero Aws,2/11/2021,0,-,27.1,0,24,D
Paraparaumu Ews,2/11/2021,0,-,30.1,0,24,D
"Porirua, Elsdon Park Aws",2/11/2021,0,-,-,-,24,D
Stephens Island Aws,2/11/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",2/11/2021,0,-,26.3,0,24,D
Wellington Aero,2/11/2021,0,-,47.5,0,24,D
"Wellington, Greta Point Cws",2/11/2021,0,-,49.1,0,24,D
"Wellington, Kelburn 2",2/11/2021,0,-,31.2,0,24,D
"Wellington, Kelburn Aws",2/11/2021,0,-,29.3,0,24,D
Baring Head,3/11/2021,0.6,-,72.4,0,24,D
Blenheim Aero Aws,3/11/2021,0,-,37.1,0,24,D
Blenheim Research Ews,3/11/2021,0,-,58.2,0,24,D
Brothers Island Aws,3/11/2021,1.2,-,54.1,0,24,D
Cape Campbell Aws,3/11/2021,0,-,112.6,0,24,D
Levin Aws,3/11/2021,0,-,24.1,0,24,D
Levin Ews,3/11/2021,0,-,26.2,0,24,D
Mana Island Aws,3/11/2021,0.2,-,31.5,0,24,D
Martinborough Ews,3/11/2021,0,-,75.7,0,24,D
Masterton Aero Aws,3/11/2021,0,-,56.5,0,24,D
Masterton Ews,3/11/2021,0,-,62,0,24,D
"Masterton, Te Ore Ore Cws",3/11/2021,0.8,-,66.7,0,24,D
"Masterton, Te Ore Ore Srig",3/11/2021,1,-,102.1,0,24,D
Maungaraki 3,3/11/2021,0.2,-,21.5,0,24,D
Ngawi Aws,3/11/2021,0.4,-,87.3,0,24,D
Paraparaumu Aero,3/11/2021,0,0,32,0,24,D
Paraparaumu Aero Aws,3/11/2021,0,-,31.1,0,24,D
Paraparaumu Ews,3/11/2021,0,-,34.1,0,24,D
"Porirua, Elsdon Park Aws",3/11/2021,0.2,-,-,-,24,D
Stephens Island Aws,3/11/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",3/11/2021,0,-,30.1,0,24,D
Wellington Aero,3/11/2021,0,-,51.4,0,24,D
"Wellington, Greta Point Cws",3/11/2021,0,-,53,0,24,D
"Wellington, Kelburn 2",3/11/2021,0,-,35.1,0,24,D
"Wellington, Kelburn Aws",3/11/2021,0,-,33.1,0,24,D
Baring Head,4/11/2021,0,-,76.2,0,24,D
Blenheim Aero Aws,4/11/2021,0,-,41.6,0,24,D
Blenheim Research Ews,4/11/2021,0,-,62.8,0,24,D
Brothers Island Aws,4/11/2021,0.2,-,57.6,0,24,D
Cape Campbell Aws,4/11/2021,0.2,-,114.7,0,24,D
Levin Aws,4/11/2021,0,-,27.9,0,24,D
Levin Ews,4/11/2021,0,-,29.8,0,24,D
Mana Island Aws,4/11/2021,0.6,-,34.6,0,24,D
Martinborough Ews,4/11/2021,0.2,-,80,0,24,D
Masterton Aero Aws,4/11/2021,1,-,59.7,0,24,D
Masterton Ews,4/11/2021,0.4,-,65.9,0,24,D
"Masterton, Te Ore Ore Cws",4/11/2021,1.6,-,69.4,0,24,D
"Masterton, Te Ore Ore Srig",4/11/2021,1.6,-,103.3,0,24,D
Maungaraki 3,4/11/2021,1.2,-,24,0,24,D
Ngawi Aws,4/11/2021,0.6,-,90.6,0,24,D
Paraparaumu Aero,4/11/2021,1.3,0,34.7,0,24,D
Paraparaumu Aero Aws,4/11/2021,1.8,-,33.3,0,24,D
Paraparaumu Ews,4/11/2021,1.2,-,36.9,0,24,D
"Porirua, Elsdon Park Aws",4/11/2021,1,-,-,-,24,D
Stephens Island Aws,4/11/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",4/11/2021,1.4,-,32.4,0,24,D
Wellington Aero,4/11/2021,0.4,-,54.9,0,24,D
"Wellington, Greta Point Cws",4/11/2021,0.6,-,56.3,0,24,D
"Wellington, Kelburn 2",4/11/2021,0.8,-,38.2,0,24,D
"Wellington, Kelburn Aws",4/11/2021,1,-,36,0,24,D
Baring Head,5/11/2021,0.4,-,79.7,0,24,D
Blenheim Aero Aws,5/11/2021,0,-,46.2,0,24,D
Blenheim Research Ews,5/11/2021,0,-,67.3,0,24,D
Brothers Island Aws,5/11/2021,0.2,-,61.1,0,24,D
Cape Campbell Aws,5/11/2021,0,-,116.8,0,24,D
Levin Aws,5/11/2021,0,-,31.8,0,24,D
Levin Ews,5/11/2021,0,-,33.4,0,24,D
Mana Island Aws,5/11/2021,0.6,-,37.7,0,24,D
Martinborough Ews,5/11/2021,0,-,84.3,0,24,D
Masterton Aero Aws,5/11/2021,1,-,63,0,24,D
Masterton Ews,5/11/2021,0.4,-,69.8,0,24,D
"Masterton, Te Ore Ore Cws",5/11/2021,0.8,-,72.9,0,24,D
"Masterton, Te Ore Ore Srig",5/11/2021,1.2,-,104.8,0,24,D
Maungaraki 3,5/11/2021,0.2,-,27.5,0,24,D
Ngawi Aws,5/11/2021,6.2,-,88,0,24,D
Paraparaumu Aero,5/11/2021,0.2,0,38.6,0,24,D
Paraparaumu Aero Aws,5/11/2021,0.4,-,37,0,24,D
Paraparaumu Ews,5/11/2021,0.2,-,40.8,0,24,D
"Porirua, Elsdon Park Aws",5/11/2021,0.4,-,-,-,24,D
Stephens Island Aws,5/11/2021,0.4,-,-,-,24,D
"Upper Hutt, Trentham Ews",5/11/2021,1.4,-,34.7,0,24,D
Wellington Aero,5/11/2021,0,-,58.7,0,24,D
"Wellington, Greta Point Cws",5/11/2021,0,-,60.2,0,24,D
"Wellington, Kelburn 2",5/11/2021,0.8,-,41.3,0,24,D
"Wellington, Kelburn Aws",5/11/2021,0.8,-,39.1,0,24,D
Baring Head,6/11/2021,1.2,-,82.1,0,24,D
Blenheim Aero Aws,6/11/2021,0,-,50.7,0,24,D
Blenheim Research Ews,6/11/2021,0,-,71.9,0,24,D
Brothers Island Aws,6/11/2021,0.6,-,64.2,0,24,D
Cape Campbell Aws,6/11/2021,1.8,-,117.1,0,24,D
Levin Aws,6/11/2021,0.4,-,35.2,0,24,D
Levin Ews,6/11/2021,0.2,-,36.8,0,24,D
Mana Island Aws,6/11/2021,1.6,-,39.8,0,24,D
Martinborough Ews,6/11/2021,0,-,88.4,0,24,D
Masterton Aero Aws,6/11/2021,2,-,65.3,0,24,D
Masterton Ews,6/11/2021,1,-,73.1,0,24,D
"Masterton, Te Ore Ore Cws",6/11/2021,1,-,76.3,0,24,D
"Masterton, Te Ore Ore Srig",6/11/2021,0.8,-,106.6,0,24,D
Maungaraki 3,6/11/2021,2.2,-,29,0,24,D
