Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Dunedin (Musselburgh Ews),15752,I50954,-45.90129,170.5147,4,H,Niwa
Middlemarch Ews,18437,I50513,-45.51814,170.13561,213,H,Niwa
Ranfurly Ews,18593,I50115,-45.12427,170.10045,450,H,Niwa
Windsor Ews,18594,I50087,-45.00829,170.82281,81,H,Niwa
Green Island (Kaikorai Estuary),22692,I5094A,-45.915,170.407,27,T,N/A
Oamaru Aws,25937,I50194,-45.10148,170.95052,40,H,N/A
Balclutha (Telford Ews),26163,I69276,-46.29282,169.7315,11,H,Niwa
Reefton Ews,3925,F21182,-42.116,171.86,198,G,Niwa / West Coast Rural Fire Dis
Oamaru Ews,40986,I51003,-45.057,171.023,20,G,Niwa
Balclutha (Finegand Ews),45319,I69277,-46.273,169.739,6,H,Niwa
Melford Hills,5033,H40771,-44.759,170.773,441,G,N/A
Oamaru Airport Aws,5142,I41902,-44.97212,171.08108,30,H,Metservice
Islay Downs,5302,I50241,-45.249,170.459,360,G,N/A
Palmerston,5323,I50471,-45.47554,170.71444,21,H,N/A
Lee Flat,5335,I50701,-45.783,170.027,354,G,N/A
Long Beach,5354,I50765,-45.755,170.638,10,T,N/A
Mosgiel Town,5361,I50832,-45.873,170.33,8,G,N/A
Maungatua,5396,I50912,-45.91,170.149,25,G,N/A
Lauder Ews,5535,I59065,-45.0401,169.68419,375,H,Niwa
Glenledi Rd,5703,I60102,-46.175,170.083,61,G,N/A
Balclutha,5866,I69272,-46.238,169.749,12,G,N/A
Inchclutha (T'Graph Rd),5886,I69382,-46.302,169.824,8,G,N/A
Nugget Point Aws,5893,I69482,-46.44767,169.81215,131,H,Metservice
Dunedin Aero Aws,7339,I50922,-45.92675,170.19684,2,H,Metservice
"Note: Position precision types are: ""W"" = based on whole minutes"," ""T"" = estimated to tenth minute",,,,,,
G = derived from gridref ," ""E"" = error cases derived from gridref",,,,,,
5703,20210718:0900,3.3,-,0,2.3,24,D
5866,20210718:0900,0,-,0.3,0,24,D
5886,20210718:0900,1.5,-,0,1.2,24,D
5893,20210718:0900,4.2,-,0,3.9,24,D
7339,20210718:0900,1.6,-,0,1.1,24,D
15752,20210719:0900,2.4,-,11.3,0,24,D
18437,20210719:0900,0,-,32.7,0,24,D
18593,20210719:0900,0,-,53.4,0,24,D
18594,20210719:0900,1.2,-,33,0,24,D
22692,20210719:0900,2.9,-,0,2.3,24,D
25937,20210719:0900,4.4,-,0,3.3,24,D
26163,20210719:0900,0.6,-,0,0.3,24,D
3925,20210719:0900,8,-,0,7.7,24,D
40986,20210719:0900,1.8,-,35,0,24,D
5033,20210719:0900,1.5,-,-,-,24,D
5142,20210719:0900,1.8,-,16.4,0,24,D
5302,20210719:0900,0,-,0.4,0,24,D
5323,20210719:0900,3.7,-,0,3.1,24,D
5335,20210719:0900,1.4,-,0,1,24,D
5354,20210719:0900,7.4,-,0,6.8,24,D
5361,20210719:0900,2,-,0,1.5,24,D
5396,20210719:0900,0,-,0.5,0,24,D
5535,20210719:0900,0.2,-,44.2,0,24,D
5703,20210719:0900,0,-,0.5,0,24,D
5866,20210719:0900,0,-,0.7,0,24,D
5886,20210719:0900,5.5,-,0,5.2,24,D
5893,20210719:0900,1.8,-,0,1.5,24,D
7339,20210719:0900,2.4,-,0,1.9,24,D
15752,20210720:0900,0,-,11.9,0,24,D
18437,20210720:0900,0,-,33.1,0,24,D
18593,20210720:0900,0,-,53.7,0,24,D
18594,20210720:0900,0.2,-,33.4,0,24,D
22692,20210720:0900,0,-,0.6,0,24,D
25937,20210720:0900,0.2,-,0.4,0,24,D
26163,20210720:0900,0,-,0.3,0,24,D
3925,20210720:0900,0.4,-,0,0.1,24,D
40986,20210720:0900,0,-,35.6,0,24,D
5033,20210720:0900,0,-,-,-,24,D
5142,20210720:0900,0,-,17,0,24,D
5302,20210720:0900,0,-,0.7,0,24,D
5323,20210720:0900,0,-,0.3,0,24,D
5335,20210720:0900,0.1,-,0.3,0,24,D
5354,20210720:0900,0,-,0.6,0,24,D
5361,20210720:0900,0,-,0.5,0,24,D
5396,20210720:0900,0,-,1,0,24,D
5535,20210720:0900,0.2,-,44.4,0,24,D
5703,20210720:0900,0,-,1,0,24,D
5866,20210720:0900,0,-,1,0,24,D
5886,20210720:0900,0,-,0.3,0,24,D
5893,20210720:0900,0.2,-,0.1,0,24,D
7339,20210720:0900,0,-,0.5,0,24,D
15752,20210721:0900,0,-,12.5,0,24,D
18437,20210721:0900,0,-,33.5,0,24,D
18593,20210721:0900,0,-,54.1,0,24,D
18594,20210721:0900,0,-,34.1,0,24,D
22692,20210721:0900,0,-,1.2,0,24,D
25937,20210721:0900,0,-,0.9,0,24,D
26163,20210721:0900,0,-,0.7,0,24,D
3925,20210721:0900,0,-,0.3,0,24,D
40986,20210721:0900,0,-,36.2,0,24,D
5033,20210721:0900,0,-,-,-,24,D
5142,20210721:0900,0,-,17.6,0,24,D
5323,20210721:0900,0,-,0.6,0,24,D
5335,20210721:0900,0,-,0.7,0,24,D
5354,20210721:0900,0,-,1.2,0,24,D
5361,20210721:0900,0,-,1,0,24,D
5396,20210721:0900,0,-,1.5,0,24,D
5535,20210721:0900,0,-,44.9,0,24,D
5703,20210721:0900,0,-,1.5,0,24,D
5866,20210721:0900,0.4,-,0.9,0,24,D
5886,20210721:0900,0,-,0.7,0,24,D
5893,20210721:0900,0,-,0.5,0,24,D
7339,20210721:0900,0,-,1,0,24,D
15752,20210722:0900,0.2,-,12.9,0,24,D
18437,20210722:0900,0.2,-,33.7,0,24,D
18593,20210722:0900,1,-,53.5,0,24,D
18594,20210722:0900,5,-,29.7,0,24,D
22692,20210722:0900,0.2,-,1.6,0,24,D
25937,20210722:0900,7.8,-,0,6.3,24,D
26163,20210722:0900,0.4,-,0.6,0,24,D
3925,20210722:0900,25.8,-,0,25.3,24,D
40986,20210722:0900,4.8,-,32,0,24,D
5033,20210722:0900,5,-,-,-,24,D
5142,20210722:0900,3.4,-,14.8,0,24,D
5323,20210722:0900,1.1,-,0,0.3,24,D
5335,20210722:0900,0.4,-,0.7,0,24,D
5354,20210722:0900,0.1,-,1.7,0,24,D
5361,20210722:0900,0.2,-,1.3,0,24,D
5396,20210722:0900,0.8,-,1.2,0,24,D
5535,20210722:0900,0,-,45.3,0,24,D
5703,20210722:0900,3.4,-,0,1.4,24,D
5866,20210722:0900,0.5,-,0.8,0,24,D
5886,20210722:0900,0,-,1,0,24,D
5893,20210722:0900,0.8,-,0,0,24,D
7339,20210722:0900,0,-,1.5,0,24,D
15752,20210723:0900,0.2,-,13.3,0,24,D
18437,20210723:0900,0,-,34.1,0,24,D
18593,20210723:0900,0.6,-,53.3,0,24,D
18594,20210723:0900,0.8,-,29.5,0,24,D
22692,20210723:0900,0,-,2.3,0,24,D
25937,20210723:0900,1,-,0,0.4,24,D
26163,20210723:0900,0.2,-,0.7,0,24,D
3925,20210723:0900,5.2,-,0,4.9,24,D
40986,20210723:0900,0.4,-,32.2,0,24,D
5033,20210723:0900,0,-,-,-,24,D
5142,20210723:0900,1.6,-,13.8,0,24,D
5323,20210723:0900,0,-,0.3,0,24,D
5335,20210723:0900,1.2,-,0,0.1,24,D
5354,20210723:0900,0.2,-,2.2,0,24,D
5361,20210723:0900,0,-,1.8,0,24,D
5396,20210723:0900,0,-,1.7,0,24,D
5535,20210723:0900,0,-,45.7,0,24,D
5703,20210723:0900,0,-,0.5,0,24,D
5866,20210723:0900,0.3,-,0.8,0,24,D
5886,20210723:0900,0.4,-,0.9,0,24,D
5893,20210723:0900,0.4,-,0,0.1,24,D
7339,20210723:0900,0,-,2,0,24,D
15752,20210724:0900,0,-,13.9,0,24,D
18437,20210724:0900,0.2,-,34.3,0,24,D
18593,20210724:0900,0,-,53.6,0,24,D
18594,20210724:0900,0,-,30.1,0,24,D
22692,20210724:0900,0,-,2.9,0,24,D
25937,20210724:0900,0,-,0.6,0,24,D
26163,20210724:0900,0,-,1.1,0,24,D
3925,20210724:0900,0,-,0.3,0,24,D
40986,20210724:0900,0,-,32.8,0,24,D
5033,20210724:0900,0,-,-,-,24,D
5142,20210724:0900,0,-,14.4,0,24,D
5323,20210724:0900,0,-,0.6,0,24,D
5335,20210724:0900,0,-,0.4,0,24,D
5354,20210724:0900,0,-,2.8,0,24,D
5361,20210724:0900,0,-,2.3,0,24,D
5396,20210724:0900,0,-,2.2,0,24,D
5535,20210724:0900,0,-,46.2,0,24,D
5703,20210724:0900,0,-,1,0,24,D
5866,20210724:0900,0,-,1.1,0,24,D
5886,20210724:0900,0,-,1.3,0,24,D
5893,20210724:0900,0,-,0.3,0,24,D
7339,20210724:0900,0,-,2.5,0,24,D
15752,20210725:0900,0,-,14.6,0,24,D
18437,20210725:0900,0,-,34.7,0,24,D
18593,20210725:0900,0,-,54,0,24,D
18594,20210725:0900,0,-,30.8,0,24,D
22692,20210725:0900,0,-,3.5,0,24,D
25937,20210725:0900,0.2,-,0.9,0,24,D
26163,20210725:0900,0,-,1.4,0,24,D
3925,20210725:0900,0.2,-,0.3,0,24,D
40986,20210725:0900,0,-,33.3,0,24,D
5033,20210725:0900,0,-,-,-,24,D
5142,20210725:0900,0,-,14.9,0,24,D
5302,20210725:0900,6.2,-,0,0.9,120,D
5323,20210725:0900,0,-,0.8,0,24,D
5335,20210725:0900,0,-,0.8,0,24,D
5354,20210725:0900,0,-,3.4,0,24,D
5361,20210725:0900,0,-,2.8,0,24,D
5396,20210725:0900,0,-,2.7,0,24,D
5535,20210725:0900,0,-,46.6,0,24,D
5703,20210725:0900,0,-,1.5,0,24,D
5866,20210725:0900,0,-,1.5,0,24,D
5886,20210725:0900,0,-,1.6,0,24,D
5893,20210725:0900,0,-,0.7,0,24,D
7339,20210725:0900,0,-,3,0,24,D
15752,20210726:0900,0,-,15.2,0,24,D
18437,20210726:0900,0,-,35.1,0,24,D
18593,20210726:0900,0,-,54.4,0,24,D
18594,20210726:0900,0,-,31.4,0,24,D
22692,20210726:0900,0,-,4.1,0,24,D
25937,20210726:0900,0,-,1.5,0,24,D
26163,20210726:0900,0.6,-,1.1,0,24,D
3925,20210726:0900,2.8,-,0,2.2,24,D
40986,20210726:0900,0,-,33.9,0,24,D
5033,20210726:0900,0,-,-,-,24,D
5142,20210726:0900,0,-,15.5,0,24,D
5302,20210726:0900,0,-,0.4,0,24,D
5323,20210726:0900,0,-,1.1,0,24,D
5335,20210726:0900,0,-,1.2,0,24,D
5354,20210726:0900,0.1,-,3.9,0,24,D
5361,20210726:0900,0,-,3.3,0,24,D
5396,20210726:0900,0,-,3.2,0,24,D
5535,20210726:0900,0,-,47.1,0,24,D
5703,20210726:0900,0,-,2,0,24,D
5866,20210726:0900,2.7,-,0,0.9,24,D
5886,20210726:0900,0.5,-,1.4,0,24,D
5893,20210726:0900,0,-,1,0,24,D
7339,20210726:0900,0,-,3.5,0,24,D
15752,20210727:0900,1.6,-,14.2,0,24,D
18437,20210727:0900,3.8,-,31.7,0,24,D
18593,20210727:0900,5,-,49.8,0,24,D
18594,20210727:0900,3,-,29,0,24,D
22692,20210727:0900,1.8,-,2.9,0,24,D
25937,20210727:0900,1.6,-,0.5,0,24,D
26163,20210727:0900,2.2,-,0,0.7,24,D
3925,20210727:0900,34,-,0,33.7,24,D
40986,20210727:0900,1.4,-,33.1,0,24,D
5033,20210727:0900,6.2,-,-,-,24,D
5142,20210727:0900,2.4,-,13.7,0,24,D
5302,20210727:0900,4.5,-,0,3.8,24,D
5323,20210727:0900,1.7,-,0,0.3,24,D
5335,20210727:0900,0.5,-,1.1,0,24,D
5354,20210727:0900,1.8,-,2.7,0,24,D
5361,20210727:0900,1.2,-,2.6,0,24,D
5396,20210727:0900,0,-,3.7,0,24,D
5535,20210727:0900,7.6,-,39.9,0,24,D
5703,20210727:0900,2.2,-,0.3,0,24,D
5866,20210727:0900,0,-,0.3,0,24,D
5886,20210727:0900,2.5,-,0,0.7,24,D
5893,20210727:0900,2.8,-,0,1.5,24,D
7339,20210727:0900,0.8,-,3.2,0,24,D
15752,20210728:0900,0,-,14.8,0,24,D
18437,20210728:0900,0,-,32.1,0,24,D
18593,20210728:0900,0,-,50.1,0,24,D
18594,20210728:0900,0,-,29.7,0,24,D
22692,20210728:0900,0,-,3.5,0,24,D
25937,20210728:0900,0,-,1.1,0,24,D
26163,20210728:0900,0,-,0.3,0,24,D
3925,20210728:0900,5.2,-,0,4.9,24,D
40986,20210728:0900,0,-,33.7,0,24,D
5033,20210728:0900,0,-,-,-,24,D
5142,20210728:0900,0.2,-,14.1,0,24,D
5302,20210728:0900,0,-,0.4,0,24,D
5323,20210728:0900,0,-,0.3,0,24,D
5335,20210728:0900,0,-,1.5,0,24,D
5354,20210728:0900,0,-,3.3,0,24,D
5361,20210728:0900,0,-,3.1,0,24,D
5396,20210728:0900,0,-,4.2,0,24,D
5535,20210728:0900,0,-,40.4,0,24,D
5703,20210728:0900,0,-,0.8,0,24,D
5866,20210728:0900,0,-,0.7,0,24,D
5886,20210728:0900,0,-,0.3,0,24,D
5893,20210728:0900,0,-,0.3,0,24,D
7339,20210728:0900,0,-,3.7,0,24,D
15752,20210729:0900,0,-,15.4,0,24,D
18437,20210729:0900,0,-,32.5,0,24,D
18593,20210729:0900,0,-,50.5,0,24,D
18594,20210729:0900,0,-,30.3,0,24,D
22692,20210729:0900,0,-,4.1,0,24,D
25937,20210729:0900,0,-,1.6,0,24,D
26163,20210729:0900,0,-,0.7,0,24,D
3925,20210729:0900,0,-,0.3,0,24,D
40986,20210729:0900,0,-,34.3,0,24,D
5033,20210729:0900,0,-,-,-,24,D
5142,20210729:0900,0,-,14.7,0,24,D
5302,20210729:0900,0,-,0.7,0,24,D
5323,20210729:0900,0,-,0.6,0,24,D
5335,20210729:0900,0,-,1.9,0,24,D
5354,20210729:0900,0,-,3.9,0,24,D
5361,20210729:0900,0,-,3.6,0,24,D
5396,20210729:0900,0,-,4.7,0,24,D
5535,20210729:0900,0,-,40.8,0,24,D
5703,20210729:0900,0,-,1.3,0,24,D
5866,20210729:0900,0,-,1,0,24,D
5886,20210729:0900,0,-,0.7,0,24,D
5893,20210729:0900,0,-,0.7,0,24,D
7339,20210729:0900,0,-,4.2,0,24,D
15752,20210730:0900,0,-,16,0,24,D
18437,20210730:0900,0,-,32.9,0,24,D
18593,20210730:0900,0,-,50.9,0,24,D
18594,20210730:0900,0,-,30.9,0,24,D
22692,20210730:0900,0,-,4.7,0,24,D
25937,20210730:0900,0,-,2.2,0,24,D
26163,20210730:0900,0,-,1,0,24,D
3925,20210730:0900,1,-,0,0.5,24,D
40986,20210730:0900,0,-,34.9,0,24,D
5033,20210730:0900,0,-,-,-,24,D
5142,20210730:0900,0,-,15.3,0,24,D
5302,20210730:0900,0,-,1.1,0,24,D
5323,20210730:0900,0,-,0.8,0,24,D
5335,20210730:0900,0,-,2.3,0,24,D
5354,20210730:0900,0,-,4.5,0,24,D
5361,20210730:0900,0,-,4.1,0,24,D
5396,20210730:0900,0,-,5.2,0,24,D
5535,20210730:0900,0,-,41.3,0,24,D
5703,20210730:0900,0,-,1.8,0,24,D
5866,20210730:0900,0,-,1.3,0,24,D
5886,20210730:0900,0,-,1,0,24,D
5893,20210730:0900,0,-,1,0,24,D
7339,20210730:0900,0,-,4.7,0,24,D
15752,20210731:0900,0,-,16.6,0,24,D
18437,20210731:0900,0.2,-,33.1,0,24,D
18593,20210731:0900,0,-,51.3,0,24,D
18594,20210731:0900,0,-,31.5,0,24,D
22692,20210731:0900,0,-,5.4,0,24,D
25937,20210731:0900,0.2,-,2.6,0,24,D
26163,20210731:0900,0,-,1.3,0,24,D
3925,20210731:0900,0,-,0.3,0,24,D
40986,20210731:0900,0,-,35.5,0,24,D
5033,20210731:0900,0,-,-,-,24,D
5142,20210731:0900,0,-,15.9,0,24,D
5302,20210731:0900,0,-,1.5,0,24,D
5323,20210731:0900,0,-,1.1,0,24,D
5335,20210731:0900,0,-,2.7,0,24,D
5354,20210731:0900,0,-,5.2,0,24,D
5361,20210731:0900,0,-,4.6,0,24,D
5396,20210731:0900,0,-,5.7,0,24,D
5535,20210731:0900,0,-,41.7,0,24,D
5703,20210731:0900,0,-,2.3,0,24,D
5866,20210731:0900,0,-,1.7,0,24,D
5886,20210731:0900,0,-,1.3,0,24,D
5893,20210731:0900,0.2,-,1.1,0,24,D
7339,20210731:0900,0,-,5.2,0,24,D
15752,20210801:0900,0,-,17.3,0,24,D
18437,20210801:0900,1.2,-,32.3,0,24,D
18593,20210801:0900,0.2,-,51.4,0,24,D
18594,20210801:0900,0,-,32.2,0,24,D
22692,20210801:0900,0,-,6,0,24,D
25937,20210801:0900,0,-,3.1,0,24,D
26163,20210801:0900,2,-,0,0.3,24,D
3925,20210801:0900,0,-,0.5,0,24,D
40986,20210801:0900,0,-,36.1,0,24,D
5033,20210801:0900,0,-,-,-,24,D
5142,20210801:0900,0,-,16.5,0,24,D
5302,20210801:0900,3.2,-,0,1.3,24,D
5323,20210801:0900,0,-,1.4,0,24,D
5335,20210801:0900,1.6,-,1.5,0,24,D
5354,20210801:0900,0,-,5.8,0,24,D
5361,20210801:0900,0,-,5.1,0,24,D
5396,20210801:0900,2.5,-,3.7,0,24,D
5535,20210801:0900,0,-,42.1,0,24,D
5703,20210801:0900,0,-,2.8,0,24,D
5866,20210801:0900,0,-,2,0,24,D
5886,20210801:0900,0,-,1.6,0,24,D
5893,20210801:0900,1.4,-,0.1,0,24,D
7339,20210801:0900,0.2,-,5.5,0,24,D
15752,20210802:0900,2.2,-,16.3,0,24,D
18437,20210802:0900,2.2,-,31.3,0,24,D
18593,20210802:0900,0.6,-,51.9,0,24,D
18594,20210802:0900,0.6,-,32.6,0,24,D
22692,20210802:0900,2.7,-,4.5,0,24,D
25937,20210802:0900,0.8,-,3.4,0,24,D
26163,20210802:0900,2.4,-,0,1.6,24,D
3925,20210802:0900,1.4,-,0,0.1,24,D
40986,20210802:0900,0,-,37.4,0,24,D
5033,20210802:0900,2.1,-,-,-,24,D
5142,20210802:0900,0.2,-,17.6,0,24,D
5302,20210802:0900,0,-,1,0,24,D
5323,20210802:0900,1.1,-,1.5,0,24,D
5335,20210802:0900,4.4,-,0,1.7,24,D
5354,20210802:0900,2.3,-,4.7,0,24,D
5361,20210802:0900,0,-,6.2,0,24,D
5396,20210802:0900,5.4,-,0,0.6,24,D
5535,20210802:0900,0,-,43.3,0,24,D
5703,20210802:0900,0,-,3.9,0,24,D
5866,20210802:0900,4.6,-,0,1.8,24,D
5886,20210802:0900,5.9,-,0,3.5,24,D
5893,20210802:0900,4.2,-,0,3.3,24,D
7339,20210802:0900,7.6,-,0,1,24,D
15752,20210803:0900,8,-,9.5,0,24,D
18437,20210803:0900,1.8,-,30.7,0,24,D
18593,20210803:0900,2.6,-,50.3,0,24,D
18594,20210803:0900,0.6,-,33.1,0,24,D
22692,20210803:0900,8.9,-,0,3.2,24,D
25937,20210803:0900,2.2,-,2.3,0,24,D
26163,20210803:0900,2.8,-,0,2,24,D
3925,20210803:0900,6.2,-,0,5.5,24,D
40986,20210803:0900,2.4,-,36.3,0,24,D
5033,20210803:0900,3.3,-,-,-,24,D
5142,20210803:0900,2.8,-,16.1,0,24,D
5302,20210803:0900,6.7,-,0,4.6,24,D
5323,20210803:0900,3.5,-,0,0.8,24,D
5335,20210803:0900,4.8,-,0,3.6,24,D
5354,20210803:0900,7.9,-,0,2,24,D
5361,20210803:0900,4.1,-,3.1,0,24,D
5396,20210803:0900,3.5,-,0,2.4,24,D
5535,20210803:0900,15.2,-,29.3,0,24,D
5703,20210803:0900,8,-,0,3.1,24,D
5866,20210803:0900,3,-,0,2.2,24,D
5886,20210803:0900,2.8,-,0,2,24,D
5893,20210803:0900,4.4,-,0,3.6,24,D
7339,20210803:0900,2.8,-,0,1.7,24,D
15752,20210804:0900,0,-,10.7,0,24,D
18437,20210804:0900,0,-,31.9,0,24,D
18593,20210804:0900,0,-,51.4,0,24,D
18594,20210804:0900,0,-,34.2,0,24,D
22692,20210804:0900,0,-,1.2,0,24,D
25937,20210804:0900,0,-,3.4,0,24,D
26163,20210804:0900,0.2,-,0.6,0,24,D
3925,20210804:0900,0,-,0.7,0,24,D
40986,20210804:0900,0,-,37.7,0,24,D
5033,20210804:0900,0,-,-,-,24,D
5142,20210804:0900,0,-,17.5,0,24,D
5302,20210804:0900,0,-,1,0,24,D
5323,20210804:0900,0,-,1.2,0,24,D
5335,20210804:0900,1.2,-,0,0,24,D
5354,20210804:0900,0.1,-,1.1,0,24,D
5361,20210804:0900,0,-,4.2,0,24,D
5396,20210804:0900,0.6,-,0.5,0,24,D
5535,20210804:0900,0,-,30.4,0,24,D
5703,20210804:0900,0,-,1.1,0,24,D
5866,20210804:0900,0,-,0.8,0,24,D
5886,20210804:0900,1.3,-,0,0.5,24,D
5893,20210804:0900,0.2,-,0.6,0,24,D
7339,20210804:0900,0,-,1.1,0,24,D
15752,20210805:0900,0,-,11.9,0,24,D
18437,20210805:0900,0,-,33.1,0,24,D
18593,20210805:0900,0,-,52.4,0,24,D
18594,20210805:0900,0.2,-,35.1,0,24,D
22692,20210805:0900,0,-,2.4,0,24,D
25937,20210805:0900,0,-,4.5,0,24,D
26163,20210805:0900,0,-,1.4,0,24,D
3925,20210805:0900,8,-,0,6.6,24,D
40986,20210805:0900,0,-,39,0,24,D
5033,20210805:0900,0,-,-,-,24,D
5142,20210805:0900,0,-,18.8,0,24,D
5302,20210805:0900,0,-,2.1,0,24,D
5323,20210805:0900,0,-,2.4,0,24,D
5335,20210805:0900,0,-,1.2,0,24,D
5354,20210805:0900,0,-,2.3,0,24,D
5361,20210805:0900,0,-,5.3,0,24,D
5396,20210805:0900,0,-,1.5,0,24,D
5535,20210805:0900,0,-,31.6,0,24,D
5703,20210805:0900,0,-,2.1,0,24,D
5866,20210805:0900,0,-,1.6,0,24,D
5886,20210805:0900,0,-,0.8,0,24,D
5893,20210805:0900,0,-,1.4,0,24,D
7339,20210805:0900,0.2,-,1.9,0,24,D
15752,20210806:0900,0.4,-,12.7,0,24,D
18437,20210806:0900,0,-,34.3,0,24,D
18593,20210806:0900,0,-,53.5,0,24,D
18594,20210806:0900,0,-,36.2,0,24,D
22692,20210806:0900,0.2,-,3.4,0,24,D
25937,20210806:0900,0,-,5.5,0,24,D
26163,20210806:0900,0,-,2.2,0,24,D
3925,20210806:0900,13.8,-,0,13.1,24,D
40986,20210806:0900,0,-,40.3,0,24,D
5033,20210806:0900,0,-,-,-,24,D
5142,20210806:0900,0,-,20.1,0,24,D
5302,20210806:0900,0,-,3.1,0,24,D
5323,20210806:0900,0.2,-,3.4,0,24,D
5335,20210806:0900,0,-,2.4,0,24,D
5354,20210806:0900,2,-,1.5,0,24,D
5361,20210806:0900,0,-,6.3,0,24,D
5396,20210806:0900,0,-,2.6,0,24,D
5535,20210806:0900,0,-,32.7,0,24,D
5703,20210806:0900,0,-,3.2,0,24,D
5866,20210806:0900,0,-,2.4,0,24,D
5886,20210806:0900,0,-,1.6,0,24,D
5893,20210806:0900,0.2,-,2,0,24,D
7339,20210806:0900,0,-,3,0,24,D
15752,20210807:0900,0,-,13.9,0,24,D
18437,20210807:0900,1.2,-,34.3,0,24,D
18593,20210807:0900,1.8,-,52.7,0,24,D
18594,20210807:0900,1.4,-,35.8,0,24,D
22692,20210807:0900,0.2,-,4.4,0,24,D
25937,20210807:0900,4,-,2.6,0,24,D
26163,20210807:0900,0.8,-,2.2,0,24,D
3925,20210807:0900,3.2,-,0,2.5,24,D
40986,20210807:0900,1.8,-,39.8,0,24,D
5033,20210807:0900,1.3,-,-,-,24,D
5142,20210807:0900,1.4,-,20,0,24,D
5302,20210807:0900,0,-,4.2,0,24,D
5323,20210807:0900,2.6,-,1.9,0,24,D
5335,20210807:0900,2.9,-,0.7,0,24,D
5354,20210807:0900,0.4,-,2.3,0,24,D
5361,20210807:0900,0.1,-,7.3,0,24,D
5396,20210807:0900,0.8,-,2.9,0,24,D
5535,20210807:0900,1,-,32.9,0,24,D
5703,20210807:0900,0,-,4.3,0,24,D
5886,20210807:0900,0,-,2.4,0,24,D
5893,20210807:0900,1.4,-,1.4,0,24,D
7339,20210807:0900,0,-,4.1,0,24,D
15752,20210808:0900,0.8,-,14.3,0,24,D
18437,20210808:0900,0.2,-,35.3,0,24,D
18593,20210808:0900,0,-,53.8,0,24,D
18594,20210808:0900,0,-,36.9,0,24,D
22692,20210808:0900,1.1,-,4.5,0,24,D
25937,20210808:0900,0,-,3.7,0,24,D
26163,20210808:0900,6.6,-,0,3.6,24,D
3925,20210808:0900,23.6,-,0,22.9,24,D
40986,20210808:0900,0,-,41.2,0,24,D
5033,20210808:0900,0.7,-,-,-,24,D
5142,20210808:0900,0,-,21.4,0,24,D
5302,20210808:0900,0,-,5.2,0,24,D
5323,20210808:0900,0,-,3.1,0,24,D
5335,20210808:0900,1.2,-,0.6,0,24,D
5354,20210808:0900,0.2,-,3.3,0,24,D
5361,20210808:0900,1,-,7.4,0,24,D
5396,20210808:0900,3,-,0.9,0,24,D
5535,20210808:0900,0.2,-,33.8,0,24,D
5703,20210808:0900,0,-,5.3,0,24,D
5886,20210808:0900,5.3,-,0,2.1,24,D
5893,20210808:0900,6.2,-,0,4,24,D
7339,20210808:0900,1.6,-,3.5,0,24,D
15752,20210809:0900,1,-,14.5,0,24,D
18437,20210809:0900,0,-,36.4,0,24,D
18593,20210809:0900,0,-,54.8,0,24,D
18594,20210809:0900,0.6,-,37.4,0,24,D
22692,20210809:0900,1.5,-,4.2,0,24,D
25937,20210809:0900,0.2,-,4.6,0,24,D
26163,20210809:0900,1.8,-,0,1,24,D
3925,20210809:0900,3.2,-,0,2.5,24,D
40986,20210809:0900,0.6,-,41.9,0,24,D
5033,20210809:0900,3.8,-,-,-,24,D
5142,20210809:0900,0.2,-,22.5,0,24,D
5302,20210809:0900,0,-,6.3,0,24,D
5323,20210809:0900,0,-,4.3,0,24,D
5335,20210809:0900,0.7,-,1.1,0,24,D
5354,20210809:0900,0.8,-,3.7,0,24,D
5361,20210809:0900,2,-,6.4,0,24,D
5396,20210809:0900,0.5,-,1.5,0,24,D
5535,20210809:0900,0.6,-,34.4,0,24,D
5703,20210809:0900,4.6,-,1.8,0,24,D
5866,20210809:0900,11,-,0,2.9,72,D
5886,20210809:0900,2.4,-,0,1.6,24,D
5893,20210809:0900,3.4,-,0,2.6,24,D
7339,20210809:0900,0.2,-,4.4,0,24,D
15752,20210810:0900,0,-,15.7,0,24,D
18437,20210810:0900,0,-,37.6,0,24,D
18593,20210810:0900,0,-,55.9,0,24,D
18594,20210810:0900,0,-,38.5,0,24,D
22692,20210810:0900,0,-,5.4,0,24,D
25937,20210810:0900,0,-,5.7,0,24,D
26163,20210810:0900,0.2,-,0.6,0,24,D
3925,20210810:0900,0,-,0.7,0,24,D
40986,20210810:0900,0,-,43.2,0,24,D
5033,20210810:0900,0,-,-,-,24,D
5142,20210810:0900,0,-,23.8,0,24,D
5302,20210810:0900,0,-,7.3,0,24,D
5323,20210810:0900,0,-,5.5,0,24,D
5335,20210810:0900,0.3,-,2,0,24,D
5354,20210810:0900,0,-,4.9,0,24,D
5361,20210810:0900,0,-,7.5,0,24,D
5396,20210810:0900,0,-,2.6,0,24,D
5535,20210810:0900,0,-,35.5,0,24,D
5703,20210810:0900,3,-,0,0.1,24,D
5866,20210810:0900,0.2,-,0.6,0,24,D
5886,20210810:0900,0,-,0.8,0,24,D
5893,20210810:0900,1.2,-,0,0.4,24,D
7339,20210810:0900,0.2,-,5.3,0,24,D
15752,20210811:0900,3,-,13.9,0,24,D
18437,20210811:0900,0,-,38.8,0,24,D
18593,20210811:0900,0,-,56.9,0,24,D
